Id,SalePrice
2736,145393.59208000405
2737,125209.00185389812
2738,135848.79594188696
2739,156839.52030605683
2740,136361.7212155101
2741,148652.95412840584
2742,152923.31905536196
2743,153103.98245974554
2744,152676.3528052701
2745,141579.50884772072
2746,133551.70091356334
2747,152949.32641907377
2748,126081.05132035745
2749,131696.23430534083
2750,140648.52258682385
2751,131302.93902035346
2752,209361.6095310272
2753,154434.71260553153
2754,205574.78030419952
2755,121264.087527003
2756,108676.37669030807
2757,96807.23834087368
2758,103989.32660638279
2759,149439.30143780817
2760,144889.98546733707
2761,146732.56216297776
2762,151032.277042246
2763,178309.22583622028
2764,176158.2148198919
2765,233250.1959202911
2766,140085.35946889053
2767,100511.32728631927
2768,128545.82191841742
2769,129740.74423568134
2770,142226.89569692788
2771,120285.39103699116
2772,132604.02499669392
2773,152322.0087179235
2774,130989.19947455745
2775,133756.9502381534
2776,136778.3655980284
2777,150094.83065422205
2778,111122.40193691707
2779,139263.00747805467
2780,109575.01343018164
2781,109373.79160171073
2782,109364.01319116887
2783,115257.93536338538
2784,123471.3612460782
2785,135045.26896144554
2786,88973.58719567722
2787,117203.8687657768
2788,97546.01916944413
2789,172848.40916973466
2790,106126.15370318704
2791,125996.89205482854
2792,88464.9144528221
2793,171136.3770899108
2794,115782.55873847082
2795,120072.97852466315
2796,97091.28118324843
2797,184915.69354828948
2798,127267.72526711097
2799,130421.23125083033
2800,92610.45487429794
2801,115211.90608301203
2802,137538.88996546844
2803,155688.43859253195
2804,160717.6130170033
2805,106478.94577952387
2806,97866.39412768383
2807,161947.0416662065
2808,145954.65120358136
2809,129589.86105544964
2810,141562.85175492548
2811,158062.2675293624
2812,138363.441378531
2813,163691.2676013996
2814,169537.7990200211
2815,107195.10277890188
2816,216601.66300485935
2817,130275.45647974747
2818,134097.30947950174
2819,178433.20687689207
2820,147345.93971584877
2821,114092.79613024037
2822,192873.5012390525
2823,220015.8662787248
2824,166397.47782887725
2825,172101.37943528936
2826,138858.14435205067
2827,141118.98043078862
2828,232758.76559358367
2829,190605.12817407463
2830,239862.64167165963
2831,193834.54227910656
2832,241639.90205701924
2833,292785.8170455347
2834,223219.5478818152
2835,224645.30018319038
2836,205189.48389725736
2837,156536.15224838007
2838,150636.46404821525
2839,188106.33765459523
2840,198240.9641394229
2841,209878.66906588132
2842,233894.4303940715
2843,146012.09449494473
2844,146369.25208949414
2845,123780.38181292171
2846,216433.81532576174
2847,199920.90818583776
2848,203160.40098772882
2849,217928.3263025397
2850,277982.6780249579
2851,239077.0687386248
2852,236396.3961299712
2853,239792.6956387615
2854,142505.88315985896
2855,214354.83581367866
2856,211599.93252527696
2857,197439.3164582023
2858,208576.51581519112
2859,145095.67405721857
2860,131524.97922698784
2861,142377.61831944677
2862,207035.2656944432
2863,133645.67279293272
2864,264306.4910060839
2865,144409.8915151204
2866,152742.13886540118
2867,106005.59596060078
2868,119603.94139984626
2869,120420.56992218965
2870,151287.15764167844
2871,109490.47076825844
2872,67198.32074789936
2873,104718.30497948098
2874,137227.95576807045
2875,113295.38911352328
2876,164153.90169825786
2877,141746.00252731243
2878,155201.41277076016
2879,137375.64484180405
2880,99407.53328670596
2881,144039.0021604075
2882,155132.62417882774
2883,170798.6776264088
2884,178810.56269889598
2885,180372.4623859654
2886,198141.84522531537
2887,101766.96308678365
2888,125325.48590706312
2889,81944.12635493436
2890,94911.48875777598
2891,134831.4962624354
2892,87786.98996161419
2893,126605.81222848759
2894,85649.75724972865
2895,293877.1431296187
2896,284723.5894058662
2897,206903.33538108962
2898,151662.40854912062
2899,233830.39552705328
2900,152509.21004108034
2901,190119.87392402947
2902,196884.70042491995
2903,323811.61249427724
2904,328966.59697941324
2905,123450.73246414277
2906,192465.10264988348
2907,126682.51015450862
2908,129457.88446262697
2909,144092.41624587117
2910,94109.5711935585
2911,90038.5945670156
2912,159467.2677127748
2913,93367.57458880682
2914,90100.77459032513
2915,92695.71838623234
2916,94638.73420730817
2917,155761.99258985076
2918,130197.95205762569
2919,246028.60363304298
